co_ref,total_cc_calls,last_cc_call,cutoff_date,days_since_last_cc_call,cc_calls_last_7,cc_calls_last_30,total_complaints,customer_issues,financial_issues,pricing_mentions,avg_cc_sentiment,repeat_call_ratio,high_call_volume
VA2451,4,2025-06-11,2026-11-19,526,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1
VA3637,1,2025-04-11,2025-06-27,77,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VA7700,1,2024-08-11,2025-07-28,351,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
VA8417,1,2025-06-05,2025-06-27,22,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VB0840,2,2025-04-03,2026-05-20,412,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VB0840,2,2025-04-03,2025-05-20,47,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VB4850,1,2025-03-06,2025-09-27,205,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VC4554,3,2024-02-12,2025-04-19,432,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VC4554,3,2024-02-12,2026-04-19,797,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VC4554,3,2024-02-12,2024-04-19,67,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VC6524,1,2025-07-08,2025-08-27,50,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VC7900,3,2025-06-01,2025-03-21,-72,0.0,0.0,0.0,0.0,0.0,0.0,96.66666666666667,0.0,0
VC7900,3,2025-06-01,2026-03-21,293,0.0,0.0,0.0,0.0,0.0,0.0,96.66666666666667,0.0,0
VD1016,2,2025-04-12,2025-09-28,169,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
VD2480,2,2025-08-12,2025-09-18,37,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VD2480,2,2025-08-12,2026-09-18,402,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VD3828,1,2025-07-08,2025-08-25,48,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VD3884,1,2025-01-12,2025-11-25,317,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VD6338,2,2024-12-11,2024-12-22,11,0.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0,0
VD6338,2,2024-12-11,2025-12-22,376,0.0,1.0,0.0,0.0,0.0,0.0,92.0,0.0,0
VE2295,1,2025-03-09,2025-11-25,261,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VE4869,5,2025-10-12,2025-07-20,-84,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1
VE4869,5,2025-10-12,2026-07-20,281,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1
VE4869,5,2025-10-12,2024-07-20,-449,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1
VE5659,1,2025-02-09,2025-06-26,137,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VF2039,2,2025-08-01,2025-10-20,80,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
VF2039,2,2025-08-01,2026-10-20,445,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
VF3532,2,2025-12-11,2026-01-19,39,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
VF5512,1,2025-02-09,2025-10-27,260,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VF8077,4,2025-08-10,2025-11-21,103,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1
VF8077,4,2025-08-10,2026-11-21,468,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1
VG0111,2,2024-12-12,2025-05-29,168,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0
VG5432,2,2024-06-11,2025-06-23,377,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VG5432,2,2024-06-11,2024-06-23,12,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VG5569,4,2025-03-11,2025-10-21,224,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
VG5569,4,2025-03-11,2026-10-21,589,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
VG6990,1,2025-05-06,2025-05-27,21,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VG8530,4,2026-05-01,2026-10-20,172,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
VG8530,4,2026-05-01,2025-10-20,-193,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
VG8530,4,2026-05-01,2024-10-20,-558,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,1
VG9398,1,2025-02-06,2025-11-27,294,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VH1398,2,2025-03-11,2025-11-19,253,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VH1398,2,2025-03-11,2026-11-19,618,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VI0199,1,2025-06-10,2025-11-28,171,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
VI3005,2,2025-11-06,2025-11-25,19,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VJ0579,2,2024-04-12,2025-08-29,504,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VJ0579,2,2024-04-12,2024-08-29,139,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VJ2417,1,2025-08-08,2025-09-24,47,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
VJ7621,2,2025-06-06,2025-06-27,21,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0,0
VJ9226,1,2025-01-12,2025-09-26,257,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0
VK0450,1,2025-03-02,2025-08-23,174,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VK3211,2,2024-02-12,2024-09-23,224,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VK3211,2,2024-02-12,2025-09-23,589,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VK6036,1,2025-01-05,2025-01-24,19,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VK6587,1,2025-11-11,2026-10-19,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VK8829,2,2025-07-10,2025-08-20,41,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VK8829,2,2025-07-10,2026-08-20,406,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VM0052,2,2025-01-04,2025-10-21,290,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
VM0052,2,2025-01-04,2026-10-21,655,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
VM5235,1,2025-04-02,2025-08-27,147,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VM9599,2,2025-07-07,2025-08-29,53,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VN2343,3,2025-10-12,2024-12-22,-294,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VN2343,3,2025-10-12,2025-12-22,71,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VN4037,3,2025-06-11,2024-10-28,-226,0.0,0.0,0.0,0.0,0.0,0.0,76.66666666666667,0.0,0
VN4037,3,2025-06-11,2025-10-28,139,0.0,0.0,0.0,0.0,0.0,0.0,76.66666666666667,0.0,0
VN4535,1,2025-01-07,2025-06-28,172,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VN7123,2,2025-01-10,2025-09-21,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VN7123,2,2025-01-10,2026-09-21,619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VN7170,1,2025-03-03,2025-10-24,235,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VN8557,1,2025-06-01,2025-11-20,172,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VN9227,2,2024-04-11,2024-11-28,231,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VN9227,2,2024-04-11,2025-11-28,596,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VO1664,1,2025-08-12,2025-12-22,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VO3350,1,2025-07-10,2025-07-28,18,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VP3614,2,2025-01-10,2025-07-21,192,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VP3614,2,2025-01-10,2026-07-21,557,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VP6524,1,2025-07-10,2025-10-28,110,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VP8020,1,2025-05-03,2025-07-24,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VP9044,3,2025-05-11,2025-07-26,76,0.0,0.0,0.0,0.0,0.0,0.0,63.333333333333336,0.0,0
VQ5821,1,2025-04-11,2025-05-28,47,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
VQ8432,2,2025-04-02,2026-03-21,353,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0
VR1778,2,2024-12-12,2025-04-20,129,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VR1778,2,2024-12-12,2026-04-20,494,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VR3598,4,2025-12-11,2025-07-20,-144,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1
VR3598,4,2025-12-11,2026-07-20,221,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1
VR4027,1,2025-08-01,2025-11-24,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VR7893,1,2024-06-12,2025-05-29,351,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
VS3807,2,2025-08-07,2025-08-29,22,0.0,1.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VS4445,1,2026-05-01,2026-08-21,112,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VS4652,4,2025-07-10,2025-10-24,106,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,1
VS4652,4,2025-07-10,2024-10-24,-259,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,1
VS5747,2,2025-04-04,2025-10-21,200,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VS5747,2,2025-04-04,2026-10-21,565,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VS5879,3,2024-06-11,2025-08-21,436,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VS5879,3,2024-06-11,2026-08-21,801,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VS5879,3,2024-06-11,2024-08-21,71,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VS8030,1,2026-05-01,2026-09-20,142,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VS8269,3,2024-11-11,2025-11-20,374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VS8269,3,2024-11-11,2026-11-20,739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VS8269,3,2024-11-11,2024-11-20,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VS9021,1,2025-08-07,2025-08-29,22,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VT1854,2,2025-01-12,2026-11-20,677,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VT1854,2,2025-01-12,2025-11-20,312,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VT4107,2,2025-04-11,2026-06-17,432,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VT4107,2,2025-04-11,2025-06-17,67,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VT9215,1,2025-05-11,2025-06-24,44,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VU4080,1,2025-07-01,2025-08-29,59,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VU4693,4,2025-07-10,2025-11-21,134,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1
VU4693,4,2025-07-10,2026-11-21,499,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1
VU9662,8,2025-12-11,2025-07-22,-142,0.0,0.0,0.0,0.0,0.0,0.0,85.625,0.0,1
VU9662,8,2025-12-11,2026-07-22,223,0.0,0.0,0.0,0.0,0.0,0.0,85.625,0.0,1
VV9201,1,2026-06-01,2026-07-19,48,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VW4128,1,2025-04-02,2026-03-19,351,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VW6693,2,2025-03-01,2025-05-22,82,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VW6693,2,2025-03-01,2026-05-22,447,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
VX1486,1,2025-03-12,2026-09-17,554,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VX5848,1,2025-12-05,2025-12-19,14,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VX7122,1,2025-03-06,2025-08-28,175,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
VX8477,2,2024-03-12,2025-10-23,590,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VX8477,2,2024-03-12,2024-10-23,225,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VZ4093,3,2024-06-12,2025-08-22,436,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VZ4093,3,2024-06-12,2026-08-22,801,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VZ4093,3,2024-06-12,2024-08-22,71,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
VZ5065,1,2024-11-12,2025-07-28,258,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WA1279,2,2025-09-06,2025-10-28,52,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
WA2299,2,2025-06-11,2025-10-26,137,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
WA3669,1,2025-05-12,2025-10-28,169,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WA5560,1,2026-06-01,2026-06-17,16,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WA6721,2,2025-07-01,2025-08-19,49,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WA6721,2,2025-07-01,2026-08-19,414,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WA9405,3,2025-03-12,2024-11-27,-105,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
WA9405,3,2025-03-12,2025-11-27,260,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0
WB0297,2,2024-06-12,2025-06-20,373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WB0297,2,2024-06-12,2024-06-20,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WB2451,1,2025-07-07,2025-09-24,79,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WB4681,1,2025-07-02,2025-12-20,171,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WC2922,3,2025-01-07,2025-07-25,199,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WC2922,3,2025-01-07,2024-07-25,-166,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WC5214,4,2025-01-12,2025-07-21,190,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
WC5214,4,2025-01-12,2026-07-21,555,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1
WD7740,1,2025-08-01,2025-09-21,51,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
WF0195,1,2024-12-11,2025-10-26,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WF0496,1,2025-05-12,2025-06-24,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WF4688,1,2025-01-12,2025-07-28,197,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0
WF5311,3,2025-06-11,2025-09-24,105,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333333333,0.0,0
WF5311,3,2025-06-11,2024-09-24,-260,0.0,0.0,0.0,0.0,0.0,0.0,88.33333333333333,0.0,0
WF6391,1,2025-10-02,2025-11-27,56,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
WF7419,1,2024-06-11,2025-01-20,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WF8127,1,2025-06-11,2025-09-27,108,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WG6039,2,2024-05-11,2025-01-22,256,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
WG6764,2,2025-05-02,2025-09-18,139,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WG6764,2,2025-05-02,2026-09-18,504,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WH2671,6,2025-07-11,2024-11-27,-226,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,0.0,1
WH2671,6,2025-07-11,2025-11-27,139,0.0,0.0,0.0,0.0,0.0,0.0,26.666666666666668,0.0,1
WH2740,2,2025-03-11,2025-08-19,161,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WH2740,2,2025-03-11,2026-08-19,526,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WI0388,1,2025-01-12,2025-01-29,17,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WI2681,1,2025-01-04,2025-12-21,351,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WI2929,1,2025-11-02,2026-10-21,353,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WI7281,1,2024-04-11,2024-12-28,261,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WI7299,2,2025-11-08,2025-11-27,19,0.0,1.0,0.0,0.0,0.0,0.0,87.5,0.0,0
WK0225,2,2025-03-07,2025-04-28,52,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0
WL2892,2,2025-04-12,2025-05-29,47,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
WL4087,4,2025-03-12,2025-03-29,17,0.0,1.0,0.0,0.0,0.0,0.0,68.75,0.0,1
WL9584,1,2025-01-12,2025-04-28,106,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WM1018,3,2025-04-12,2025-08-29,139,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0
WM1735,1,2024-10-10,2025-05-29,231,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0
WM4364,1,2025-04-11,2025-08-29,140,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WN5314,2,2025-08-05,2025-11-21,108,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WN5314,2,2025-08-05,2026-11-21,473,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WO0366,1,2025-07-10,2025-10-28,110,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WO1538,1,2025-07-10,2026-02-17,222,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WO2575,2,2025-05-12,2025-06-23,42,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WO2692,1,2025-07-01,2025-10-24,115,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WO6113,1,2025-11-04,2025-11-28,24,0.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WO9526,1,2025-06-01,2025-11-23,175,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WO9698,1,2025-05-03,2025-10-29,179,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
WP3283,2,2025-10-11,2025-11-28,48,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0
WQ0776,2,2024-12-11,2025-02-22,73,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0
WQ3504,1,2025-01-09,2025-02-23,45,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WQ5769,1,2024-11-12,2025-05-23,192,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WR1261,1,2025-04-11,2025-08-29,140,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WR2797,6,2024-02-12,2024-07-19,158,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1
WR2797,6,2024-02-12,2026-07-19,888,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1
WR2797,6,2024-02-12,2025-07-19,523,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1
WR3058,2,2024-02-12,2025-05-24,467,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WR3058,2,2024-02-12,2024-05-24,102,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WS3934,1,2025-12-11,2026-07-22,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WT2428,2,2024-12-11,2025-08-21,253,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
WT2428,2,2024-12-11,2026-08-21,618,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0
WT2549,2,2025-03-11,2025-10-19,222,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WT2549,2,2025-03-11,2026-10-19,587,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WT3913,3,2025-06-10,2025-02-15,-115,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0
WT3913,3,2025-06-10,2026-02-15,250,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0
WT4515,2,2025-04-11,2025-09-21,163,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WT4515,2,2025-04-11,2026-09-21,528,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WT5920,1,2025-08-07,2025-10-24,78,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WT6372,2,2025-02-01,2025-05-18,106,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WT6372,2,2025-02-01,2026-05-18,471,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WV1793,5,2025-12-12,2025-10-20,-53,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1
WV1793,5,2025-12-12,2026-10-20,312,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1
WW2000,1,2025-08-04,2026-02-19,199,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
WW6918,2,2025-06-02,2025-11-18,169,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WW6918,2,2025-06-02,2026-11-18,534,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WX0604,1,2026-06-01,2026-08-22,82,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WX1979,1,2024-07-10,2024-12-28,171,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WX3700,1,2025-01-10,2025-08-27,229,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
WX3826,1,2025-02-12,2025-12-21,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WX5660,2,2025-02-07,2025-08-24,198,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
WX5986,7,2025-10-01,2025-10-19,18,0.0,1.0,0.0,0.0,0.0,0.0,74.28571428571429,0.0,1
WX5986,7,2025-10-01,2026-10-19,383,0.0,1.0,0.0,0.0,0.0,0.0,74.28571428571429,0.0,1
WX5986,7,2025-10-01,2024-10-19,-347,0.0,1.0,0.0,0.0,0.0,0.0,74.28571428571429,0.0,1
WY0944,1,2025-07-01,2025-10-22,113,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
WY0952,1,2025-06-01,2025-08-28,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WY2430,1,2025-11-11,2026-08-22,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
WZ7386,1,2025-03-12,2025-11-23,256,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0
XA0594,1,2026-05-01,2026-07-18,78,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
XA1885,2,2025-04-12,2025-06-18,67,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
XA1885,2,2025-04-12,2026-06-18,432,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
XA4418,6,2025-10-11,2025-08-18,-54,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,1
XA4418,6,2025-10-11,2026-08-18,311,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,1
XA4418,6,2025-10-11,2024-08-18,-419,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,1
XA5170,1,2025-05-12,2025-08-28,108,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
XB6908,6,2025-12-12,2026-05-19,158,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1
XB6908,6,2025-12-12,2025-05-19,-207,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1
XC4957,2,2025-05-12,2025-08-22,102,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
XC4957,2,2025-05-12,2026-08-22,467,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
XD8404,4,2025-10-03,2025-10-20,17,0.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,1
XD8404,4,2025-10-03,2026-10-20,382,0.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,1
XE7805,1,2026-05-01,2026-08-20,111,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
XE8063,1,2024-12-11,2025-01-29,49,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
XF4428,1,2025-09-05,2025-10-23,48,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
XF6629,2,2024-04-12,2025-08-28,503,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
XF6629,2,2024-04-12,2024-08-28,138,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
XF9684,1,2024-06-11,2025-02-20,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
XG1203,1,2024-11-11,2025-05-23,193,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0
XG4387,1,2025-03-10,2025-04-23,44,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
XG7529,1,2024-08-11,2025-04-25,257,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
XG9223,1,2024-12-12,2025-11-28,351,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
XI2204,1,2025-11-03,2026-05-22,200,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0
XI3643,1,2025-02-10,2025-08-27,198,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0
